"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","vernacularName","dataGeneralizations","taxonConceptID","locality","occurrenceRemarks","depth","depthAccuracy","institutionKey","fieldNumber","continent","collectionKey","preparations","higherGeography","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","otherCatalogNumbers","locationRemarks","waterBody","habitat","institutionID","endDayOfYear","type","startDayOfYear","higherClassification","islandGroup","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","georeferenceSources","dynamicProperties","higherGeographyID","verbatimCoordinateSystem","georeferenceRemarks","disposition","ownerInstitutionCode","coordinatePrecision","earliestAgeOrLowestStage","associatedReferences","namePublishedInYear","lithostratigraphicTerms","verbatimTaxonRank","locationID","bibliographicCitation","lifeStage","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","parentNameUsage","name"
1653439390,"Charonia tritonis (Linnaeus, 1758)",-14.646663,145.453791,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:22.959+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,105.3,"Queensland",2009,6,6,"2009-06-06T00:00:00",NA,"2021-05-07T20:59:22.959+00:00","https://biocache.ala.org.au/occurrences/78009948-b46e-4146-a118-3a6feef6dbff","http://creativecommons.org/licenses/by/4.0/legalcode",TRUE,"WGS84","Gastropoda","AU","Australia",NA,"78009948-b46e-4146-a118-3a6feef6dbff",NA,NA,NA,1653439390,NA,NA,"78009948-b46e-4146-a118-3a6feef6dbff",NA,"urn:lirs.australianmuseum.net.au:identification:2ttt1028","Anne Hoggett",NA,NA,NA,NA,"Anne Hoggett",NA,NA,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a","Lizard Island, Queensland","http://lifg.australianmuseum.net.au/HotSpot.html?identification=2ttt1028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
2446708017,"Charonia tritonis (Linnaeus, 1758)",-14.646663,145.453791,"","7447a228-a4cf-414b-87e4-3aba15275580","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T07:04:36.773+00:00","2021-05-07T07:05:22.771+00:00",78,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,105.3,"Queensland",2009,6,6,"2009-06-06T00:00:00",NA,"2021-05-07T07:05:22.771+00:00","https://biocache.ala.org.au/occurrences/43f1dad3-e0fe-4424-ac55-2c6b5f2f1e4f","http://creativecommons.org/licenses/by/4.0/legalcode",TRUE,"WGS84","Gastropoda","AU","Australia",NA,"43f1dad3-e0fe-4424-ac55-2c6b5f2f1e4f",NA,NA,NA,2446708017,NA,NA,"43f1dad3-e0fe-4424-ac55-2c6b5f2f1e4f",NA,"urn:gaiaguide.info:identification:2ttt1028","Anne Hoggett",NA,NA,NA,NA,"Anne Hoggett",NA,NA,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a","Lizard Island, Queensland","http://www.gaiaguide.info/HotSpot.html?identification=2ttt1028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
1847734446,"Charonia tritonis (Linnaeus, 1758)",-9.85885,160.8628,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.103+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,2006,6,5,"2006-06-05T00:00:00",NA,"2021-03-09T11:22:56.103+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","SB","Solomon Islands",NA,"8DDD2861-E4D5-449A-A6FC-1D71AA16C88D_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,NA,1847734446,NA,"PROCFish/C","8DDD2861-E4D5-449A-A6FC-1D71AA16C88D_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","8DDD2861-E4D5-449A-A6FC-1D71AA16C88D","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","7c0229a3-75b1-45e1-ab94-e036aa75f2db","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
439922694,"Charonia tritonis (Linnaeus, 1758)",-15.3753,167.197818,"gass84,osiic,incomis,inmafu","0214a6a7-898f-4ee8-b888-0be60ecde81f","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2021-05-19T10:51:58.389+00:00","2021-05-19T10:56:29.925+00:00",341,"2cd829bb-b713-433d-99cf-64bef11e5b3e","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,2006,9,28,"2006-09-28T00:00:00",NA,"2021-05-19T10:56:29.925+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","VU","Vanuatu",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/im/2007-33099",NA,NA,NA,439922694,NA,"IM","http://coldb.mnhn.fr/catalognumber/mnhn/im/2007-33099",NA,"2007-33099",NA,NA,"MNHN",NA,NA,"Beu A. G.",NA,1,NA,NA,NA,"E Oyester I.",NA,15,10,"cc3e1f45-e430-4835-951e-4dd33c4b7201","SANTO 2006/FR38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
439943130,"Charonia tritonis (Linnaeus, 1758)",-15.3753,167.197818,"gass84,osiic,incomis,inmafu","0214a6a7-898f-4ee8-b888-0be60ecde81f","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2021-05-19T10:51:58.389+00:00","2021-05-19T10:56:26.827+00:00",341,"2cd829bb-b713-433d-99cf-64bef11e5b3e","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,2006,9,28,"2006-09-28T00:00:00",NA,"2021-05-19T10:56:26.827+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","VU","Vanuatu",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/im/2007-33098",NA,NA,NA,439943130,NA,"IM","http://coldb.mnhn.fr/catalognumber/mnhn/im/2007-33098",NA,"2007-33098",NA,NA,"MNHN",NA,NA,"Beu A. G.",NA,1,NA,NA,NA,"E Oyester I.",NA,15,10,"cc3e1f45-e430-4835-951e-4dd33c4b7201","SANTO 2006/FR38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
899510119,"Charonia tritonis (Linnaeus, 1758)",-16.5725,168.152778,"conti,cdround,gass84,colmafu,inmafu","85b1cfb6-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","US","DWC_ARCHIVE","2021-05-14T21:37:28.223+00:00","2021-05-14T21:44:09.566+00:00",343,"8483a1f0-1032-11db-ae00-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Shefa Province",2005,1,12,"2005-01-12T00:00:00","2021-04-27T18:48:28.000+00:00","2021-05-14T21:44:09.566+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","VU","Vanuatu",NA,"C3D97E04-E076-4B9E-BFDD-BB5A54A6E082",NA,NA,NA,899510119,NA,"Invertebrate Zoology","C3D97E04-E076-4B9E-BFDD-BB5A54A6E082",NA,"368592-Mollusca","Meyer, Christopher",NA,"UF",NA,NA,NA,NA,NA,NA,NA,NA,"Epi Island, N Point",NA,NA,NA,"ab8b25c4-f95e-437b-82df-5aed3c9031ec",NA,NA,"4730346d-0a5b-454c-accd-b9ac7bdf8445","95% ethanol - 1; DNA subsample - 1","Vanuatu, Shefa Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
1653445938,"Charonia tritonis (Linnaeus, 1758)",-14.698251,145.454193,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:24.173+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,150,"Queensland",2004,9,15,"2004-09-15T00:00:00",NA,"2021-05-07T20:59:24.173+00:00","https://biocache.ala.org.au/occurrences/29c2e9f9-684e-428e-8eca-24c2b504ca4d","http://creativecommons.org/licenses/by/4.0/legalcode",TRUE,"WGS84","Gastropoda","AU","Australia",NA,"29c2e9f9-684e-428e-8eca-24c2b504ca4d",NA,NA,NA,1653445938,NA,NA,"29c2e9f9-684e-428e-8eca-24c2b504ca4d",NA,"urn:lirs.australianmuseum.net.au:identification:nLf4rVmt","Paul Hebert",NA,NA,NA,NA,"Paul Hebert",NA,NA,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a","3","http://lifg.australianmuseum.net.au/HotSpot.html?identification=nLf4rVmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
2446712310,"Charonia tritonis (Linnaeus, 1758)",-14.698251,145.454193,"","7447a228-a4cf-414b-87e4-3aba15275580","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T07:04:36.773+00:00","2021-05-07T07:05:25.017+00:00",78,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,150,"Queensland",2004,9,15,"2004-09-15T00:00:00",NA,"2021-05-07T07:05:25.017+00:00","https://biocache.ala.org.au/occurrences/adbff69f-ae60-4490-b2d0-75a02bb28c9b","http://creativecommons.org/licenses/by/4.0/legalcode",TRUE,"WGS84","Gastropoda","AU","Australia",NA,"adbff69f-ae60-4490-b2d0-75a02bb28c9b",NA,NA,NA,2446712310,NA,NA,"adbff69f-ae60-4490-b2d0-75a02bb28c9b",NA,"urn:gaiaguide.info:identification:nLf4rVmt","Paul Hebert",NA,NA,NA,NA,"Paul Hebert",NA,NA,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a","3","http://www.gaiaguide.info/HotSpot.html?identification=nLf4rVmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
1848015802,"Charonia tritonis (Linnaeus, 1758)",-6.101216,177.347158,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.641+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,2004,10,23,"2004-10-23T00:00:00",NA,"2021-03-09T11:22:51.641+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","TV","Tuvalu",NA,"C44F442A-E20C-4670-9D80-F258A445248A_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,NA,1848015802,NA,"PROCFish/C","C44F442A-E20C-4670-9D80-F258A445248A_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","C44F442A-E20C-4670-9D80-F258A445248A","Sea cucumber day search","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
1848344506,"Charonia tritonis (Linnaeus, 1758)",-16.155358,179.693867,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.974+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,2003,6,26,"2003-06-26T00:00:00",NA,"2021-03-09T11:22:36.974+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","FJ","Fiji",NA,"47FE4976-1849-49CD-A86E-C686DACDEC8A_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,NA,1848344506,NA,"PROCFish/C","47FE4976-1849-49CD-A86E-C686DACDEC8A_E7F6F3AC-043D-4171-82CF-271FFD1F060C",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","47FE4976-1849-49CD-A86E-C686DACDEC8A","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
899454719,"Charonia tritonis (Linnaeus, 1758)",-18.2151,177.715583,"conti,cdround,gass84,colmafu,inmafu","85b1cfb6-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","US","DWC_ARCHIVE","2021-05-14T21:37:28.223+00:00","2021-05-14T21:44:01.413+00:00",343,"8483a1f0-1032-11db-ae00-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Viti Levu Island",2001,10,16,"2001-10-16T00:00:00","2021-04-27T18:40:24.000+00:00","2021-05-14T21:44:01.413+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","FJ","Fiji",NA,"B62B16BC-6452-43D1-956F-F811E3C64466",NA,NA,NA,899454719,NA,"Invertebrate Zoology","B62B16BC-6452-43D1-956F-F811E3C64466",NA,"296527-Mollusca","Kirkendale, L.; Bonito, V.",NA,"UF",NA,NA,NA,NA,NA,NA,NA,NA,"Vilisites",NA,NA,NA,"ab8b25c4-f95e-437b-82df-5aed3c9031ec",NA,NA,"4730346d-0a5b-454c-accd-b9ac7bdf8445","dry - 1","Fiji, Viti Levu Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
1100989622,"Charonia tritonis (Linnaeus, 1758)",-16.933,149.183,"cudc,incomis,inmafu","dce8feb0-6c89-11de-8225-b8a03c50a862","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:33.466+00:00","2021-05-10T00:38:49.596+00:00",211,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,1000,NA,1997,6,16,"1997-06-16T00:00:00",NA,"2021-05-10T00:38:49.596+00:00","https://biocache.ala.org.au/occurrences/c2d2acde-8922-4fea-91de-054bbc9a3dcb","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"c2d2acde-8922-4fea-91de-054bbc9a3dcb",NA,NA,NA,1100989622,NA,"Malacology","c2d2acde-8922-4fea-91de-054bbc9a3dcb",NA,"C.325798","Loch, Mr I. W.",NA,"AM",NA,NA,"I.Loch",NA,NA,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis (Linnaeus, 1758)]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"9cfe8cbf-35ff-4d93-b932-cb05d91b7922",NA,NA,NA,NA,NA,NA,NA,"urn:australianmuseum.net.au:Events:10062075",NA,NA,NA,NA,"urn:lsid:ozcam.taxonomy.org.au:AM:Malacology:C.325798","ecatalogue.LocCollectionEventLocal: ""[MAL# 28705] Coral Sea, Australia, North East Herald Cay (16° 56' S, 149° 11' E) 16/06/1997 - 28/06/1997, Loch, Mr I W(Collector), Royal Geographical Society of Queensland Expedition"";",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
