"x","y","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","recordNumber","identifier","recordedBy","vernacularName","dataGeneralizations","taxonConceptID","gbifID","occurrenceID","identifiedBy","dateIdentified","coordinateuncertaintyinmeters","modified","rightsHolder","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","taxonID","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationRemarks","occurrenceRemarks","identificationID","locality","individualCount","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","depthAccuracy","institutionKey","fieldNumber","elevation","elevationAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","georeferenceSources","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","language","associatedSequences","lifeStage","establishmentMeans","projectId","programmeAcronym","samplingEffort","preparations","disposition","otherCatalogNumbers","locationRemarks","collectionKey","institutionID","higherGeography","locationID","startDayOfYear","higherClassification","endDayOfYear","verbatimCoordinateSystem","continent","islandGroup","higherGeographyID","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","habitat","locationAccordingTo","georeferencedDate","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","name"
179.65005,-16.172433,1848344825,"Tridacna squamosa Lamarck, 1819",-16.172433,179.65005,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.807+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,23,"2003-06-23T00:00:00","2021-03-09T11:22:36.807+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"A503C5DB-AEF5-4ED3-8ED5-A21409DFFAA9_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848344825,"A503C5DB-AEF5-4ED3-8ED5-A21409DFFAA9_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"A503C5DB-AEF5-4ED3-8ED5-A21409DFFAA9",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.803508,-16.150492,1848344834,"Tridacna squamosa Lamarck, 1819",-16.150492,179.803508,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.712+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,20,"2003-06-20T00:00:00","2021-03-09T11:22:36.712+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"909A3AFC-1276-429A-9AE5-FCAE511AFEAC_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848344834,"909A3AFC-1276-429A-9AE5-FCAE511AFEAC_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"909A3AFC-1276-429A-9AE5-FCAE511AFEAC",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.749483,-16.148933,1848344846,"Tridacna squamosa Lamarck, 1819",-16.148933,179.749483,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.685+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,21,"2003-06-21T00:00:00","2021-03-09T11:22:36.685+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"21D1018D-9311-40BE-A7A7-2B6963E53CEC_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848344846,"21D1018D-9311-40BE-A7A7-2B6963E53CEC_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"21D1018D-9311-40BE-A7A7-2B6963E53CEC",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.749483,-16.148933,1848344858,"Tridacna squamosa Lamarck, 1819",-16.148933,179.749483,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.804+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,21,"2003-06-21T00:00:00","2021-03-09T11:22:36.804+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"2BB8F647-FD96-4539-9036-65BB1DE51E81_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848344858,"2BB8F647-FD96-4539-9036-65BB1DE51E81_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"2BB8F647-FD96-4539-9036-65BB1DE51E81",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.749483,-16.148933,1848344862,"Tridacna squamosa Lamarck, 1819",-16.148933,179.749483,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.797+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,21,"2003-06-21T00:00:00","2021-03-09T11:22:36.797+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"691A1A08-F024-42E5-A020-F3C655C40BE2_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848344862,"691A1A08-F024-42E5-A020-F3C655C40BE2_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"691A1A08-F024-42E5-A020-F3C655C40BE2",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.182792,-16.334277,1848345040,"Tridacna squamosa Lamarck, 1819",-16.334277,179.182792,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.982+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.982+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"1D266405-B761-4838-8CBB-7BE518A1DF06_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345040,"1D266405-B761-4838-8CBB-7BE518A1DF06_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,2,NA,"1D266405-B761-4838-8CBB-7BE518A1DF06",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.180688,-16.332328,1848345044,"Tridacna squamosa Lamarck, 1819",-16.332328,179.180688,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.503+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.503+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"F42DF31F-0C00-4CB1-8758-88E16FC3A60D_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345044,"F42DF31F-0C00-4CB1-8758-88E16FC3A60D_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,2,NA,"F42DF31F-0C00-4CB1-8758-88E16FC3A60D",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.329762,-16.308436,1848345185,"Tridacna squamosa Lamarck, 1819",-16.308436,179.329762,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.968+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.968+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"BF3EBF34-2034-4011-A466-C61C53856054_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345185,"BF3EBF34-2034-4011-A466-C61C53856054_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"BF3EBF34-2034-4011-A466-C61C53856054",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.311975,-16.322032,1848345194,"Tridacna squamosa Lamarck, 1819",-16.322032,179.311975,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.702+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,13,"2003-06-13T00:00:00","2021-03-09T11:22:36.702+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"E8B63F7D-82D7-4FC2-B1C9-66E040EF192A_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345194,"E8B63F7D-82D7-4FC2-B1C9-66E040EF192A_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"E8B63F7D-82D7-4FC2-B1C9-66E040EF192A",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.306357,-16.328124,1848345203,"Tridacna squamosa Lamarck, 1819",-16.328124,179.306357,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.528+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,14,"2003-06-14T00:00:00","2021-03-09T11:22:36.528+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"E7C04641-35FE-4072-AEFE-7C749289E04E_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848345203,"E7C04641-35FE-4072-AEFE-7C749289E04E_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"E7C04641-35FE-4072-AEFE-7C749289E04E",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.305589,-16.328491,1848345231,"Tridacna squamosa Lamarck, 1819",-16.328491,179.305589,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.460+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,18,"2003-06-18T00:00:00","2021-03-09T11:22:36.460+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"DE9CCF1F-740A-4F48-921F-B1CADB6D2D67_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345231,"DE9CCF1F-740A-4F48-921F-B1CADB6D2D67_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,2,NA,"DE9CCF1F-740A-4F48-921F-B1CADB6D2D67",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.306357,-16.328124,1848345232,"Tridacna squamosa Lamarck, 1819",-16.328124,179.306357,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.893+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,14,"2003-06-14T00:00:00","2021-03-09T11:22:36.893+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"6D6F577E-F81A-4261-9A56-9F77DBCF9AD0_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345232,"6D6F577E-F81A-4261-9A56-9F77DBCF9AD0_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"6D6F577E-F81A-4261-9A56-9F77DBCF9AD0",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
