"x","y","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","recordNumber","identifier","recordedBy","vernacularName","dataGeneralizations","taxonConceptID","gbifID","occurrenceID","identifiedBy","dateIdentified","coordinateuncertaintyinmeters","modified","rightsHolder","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","taxonID","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationRemarks","occurrenceRemarks","identificationID","locality","individualCount","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","depthAccuracy","institutionKey","fieldNumber","elevation","elevationAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","georeferenceSources","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","language","associatedSequences","lifeStage","establishmentMeans","projectId","programmeAcronym","samplingEffort","preparations","disposition","otherCatalogNumbers","locationRemarks","collectionKey","institutionID","higherGeography","locationID","startDayOfYear","higherClassification","endDayOfYear","verbatimCoordinateSystem","continent","islandGroup","higherGeographyID","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","habitat","locationAccordingTo","georeferencedDate","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","name"
179.304835,-16.329756,1848345267,"Tridacna squamosa Lamarck, 1819",-16.329756,179.304835,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.455+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,17,"2003-06-17T00:00:00","2021-03-09T11:22:36.455+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"CBA20C8E-852F-42E3-87AC-6546223758E5_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848345267,"CBA20C8E-852F-42E3-87AC-6546223758E5_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"CBA20C8E-852F-42E3-87AC-6546223758E5",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.308031,-16.326605,1848345278,"Tridacna squamosa Lamarck, 1819",-16.326605,179.308031,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.368+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,14,"2003-06-14T00:00:00","2021-03-09T11:22:36.368+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"D1B885C5-0327-4FE3-9E91-97A2AD17407D_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345278,"D1B885C5-0327-4FE3-9E91-97A2AD17407D_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"D1B885C5-0327-4FE3-9E91-97A2AD17407D",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.202361,-16.365075,1848345330,"Tridacna squamosa Lamarck, 1819",-16.365075,179.202361,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.622+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.622+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"9A6F6D8D-379A-4345-A356-65D23430ABD3_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345330,"9A6F6D8D-379A-4345-A356-65D23430ABD3_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"9A6F6D8D-379A-4345-A356-65D23430ABD3",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.387001,-16.272304,1848345352,"Tridacna squamosa Lamarck, 1819",-16.272304,179.387001,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.622+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,15,"2003-06-15T00:00:00","2021-03-09T11:22:36.622+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"052DEEA7-60A6-45EB-ABBA-792ACFF97C48_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345352,"052DEEA7-60A6-45EB-ABBA-792ACFF97C48_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"052DEEA7-60A6-45EB-ABBA-792ACFF97C48",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.209202,-16.338708,1848345428,"Tridacna squamosa Lamarck, 1819",-16.338708,179.209202,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.786+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.786+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"7B6DBA40-79F9-4CA7-9933-8C62E0D4CBED_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345428,"7B6DBA40-79F9-4CA7-9933-8C62E0D4CBED_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"7B6DBA40-79F9-4CA7-9933-8C62E0D4CBED",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.302815,-16.327489,1848345450,"Tridacna squamosa Lamarck, 1819",-16.327489,179.302815,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.536+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,13,"2003-06-13T00:00:00","2021-03-09T11:22:36.536+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"A9B84E11-F99C-4D94-8E5F-5A31AC498F4A_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345450,"A9B84E11-F99C-4D94-8E5F-5A31AC498F4A_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"A9B84E11-F99C-4D94-8E5F-5A31AC498F4A",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.241614,-16.291214,1848345454,"Tridacna squamosa Lamarck, 1819",-16.291214,179.241614,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.627+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.627+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345454,"3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.186117,-16.340024,1848345729,"Tridacna squamosa Lamarck, 1819",-16.340024,179.186117,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.510+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:36.510+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"B950DE8A-550D-40BE-A1C1-882836196F19_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345729,"B950DE8A-550D-40BE-A1C1-882836196F19_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"B950DE8A-550D-40BE-A1C1-882836196F19",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.314134,-16.322255,1848345750,"Tridacna squamosa Lamarck, 1819",-16.322255,179.314134,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.609+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,14,"2003-06-14T00:00:00","2021-03-09T11:22:36.609+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"00AE953B-891E-40CF-995F-BB323297A512_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848345750,"00AE953B-891E-40CF-995F-BB323297A512_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"00AE953B-891E-40CF-995F-BB323297A512",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.30619,-16.328785,1848345759,"Tridacna squamosa Lamarck, 1819",-16.328785,179.30619,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.513+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,18,"2003-06-18T00:00:00","2021-03-09T11:22:36.513+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"3203AB3C-D983-4399-B801-692A298C0655_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848345759,"3203AB3C-D983-4399-B801-692A298C0655_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"3203AB3C-D983-4399-B801-692A298C0655",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.310955,-16.324145,1848345793,"Tridacna squamosa Lamarck, 1819",-16.324145,179.310955,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.963+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,14,"2003-06-14T00:00:00","2021-03-09T11:22:36.963+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"5788D14B-112F-465D-B1B8-7E5A99649F6F_7659835D-B21F-41BA-8261-11CD30196B11","Chris Ramofafia",NA,NA,NA,1848345793,"5788D14B-112F-465D-B1B8-7E5A99649F6F_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"5788D14B-112F-465D-B1B8-7E5A99649F6F",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
179.190783,-16.325821,1848345826,"Tridacna squamosa Lamarck, 1819",-16.325821,179.190783,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:37.040+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2003,6,16,"2003-06-16T00:00:00","2021-03-09T11:22:37.040+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"4C743E62-AFE7-4422-B0C4-BBADB099B46E_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1848345826,"4C743E62-AFE7-4422-B0C4-BBADB099B46E_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,4,NA,"4C743E62-AFE7-4422-B0C4-BBADB099B46E",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
